Index	true_label	text	shap	pred_label
882	1	But in her rush for snarky liberal-bashing, Swoyer misses the real story about Alexandria Ocasio-Cortez’s pricey haircut: the blatant and disparate “female tax” that women in power must pay to achieve and maintain their power.	[('must', 0.024406163224030157), ('maintain', 0.008703698090524658), ('tax”', 0.0009589593389073414), ('pricey', 4.7479952679213564e-05), ('achieve', -0.0005173056584927626), ('story', -0.006357631499126279)]	1
883	0	The wealthy are quite reasonably reluctant to give away more of their money than they have to and would simply move to more tax friendly jurisdictions, thus meaning the governments in high tax jurisdictions would have less to spend on worthy projects.	[('are', 0.0179380959601281), ('to', 0.0052666621052921995), ('friendly', 0.003340812329878534), ('tax', 0.0027888583869272255), ('have', -0.00015052858830280958), ('high', -0.0017648523300237107), ('jurisdictions', -0.004517666857063831)]	1
884	1	And while some of these more cartoonish members are still on Capitol Hill we’re occasionally reminded about the torch being passed to a new generation of lawmakers who are equally difficult to take seriously.	[('take', 0.025966199202515142), ('while', 0.012548258414109798), ('to', 0.007201327703892524), ('reminded', -0.0006578668588715453), ('still', -0.006509879956091317), ('Hill', -0.013771371621450128)]	1
885	1	It’s the golden age of women in science, technology, engineering and mathematics.	[('It’s', 0.019131821906015898), ('golden', -0.0008355420526260305)]	1
886	0	As the former vice president criticizes President Donald Trump's cuts to programs for the poor, he is likely to face questions about his own record.	[('for', 0.021742349077194457), ('to', 0.010067680256360019), ('criticizes', 0.0005399774980255567), ('the', -0.002984775036284465), ('is', -0.02305130476953104)]	1
887	1	Coronavirus truthers ignorantly believe that the mainstream media, Democrats, liberals, progressives and Never Trump conservatives have been exaggerating the threat of COVID-19.	[('of', 0.019349379182994748), ('the', 0.0024983662558526664), ('progressives', -0.000742172548740625), ('mainstream', -0.008686804027130174)]	1
888	0	Hundreds of white nationalists lined the streets of Charlottesville, Va., last Saturday to protest the removal of a Confederate monument. Some waved Confederate and Nazi flags, others brandished shields.	[('others', 0.03181707402864124), ('last', 0.005706214689265541), ('nationalists', 0.0007791520515225092), ('Confederate', 0.000245507705884378), ('protest', -0.010621797525395639)]	1
889	1	But then, science has never been a strong point of the Christian Right or white nationalists. They are bitterly anti-science, which is why they so deeply resent anyone who offers accurate information on the pandemic — be it Dr. Fauci or reporters at CNN and MSNBC.	[('then,', 0.033801025279771926), ('strong', 0.010738475598475619), ('MSNBC.', 0.005785130803586109), ('be', 0.0023158382992672657), ('nationalists.', -0.0003503059484553661), ('Fauci', -0.0014262580281516545), ('the', -0.0032502008214993806), ('Right', -0.009936380337101827)]	1
890	1	It’s not a huge deal that an eccentric, pro-Trump activist clumsily used a bad analogy in a local speech. The analogy is bad enough, however, that it certainly shouldn’t be on the president’s Twitter feed.	[('used', 0.02766290532119827), ('that', 0.007489731958670604), ('a', 0.0), ('bad', -0.0006439991919003507), ('an', -0.0032932179488934597), ('president’s', -0.007262711244871276)]	1
891	1	The Democrats’ bill is a massive giveaway to Silicon Valley, to tech donors, and to many Fortune 500 companies in the banking and insurance industries who have replaced their American graduates with blocs of imported Indian and Chinese workers.	[('bill', 0.014086567290075586), ('donors,', 0.00444851934488181), ('blocs', 0.0014418327238440941), ('Chinese', 0.0003497555677831365), ('Indian', -0.0006145349862843974), ('their', -0.002644010637984211), ('American', -0.007954278978675284)]	1
892	1	President Trump's two-day visit to India turned to substance Tuesday after opening with a heavy dose of pomp and pageantry, but few concrete accomplishments were expected from the whirlwind trip.	[('after', 0.021377936135617465), ('dose', 0.008542758113188121), ('substance', 0.00014728103525018743), ('heavy', -0.0007161123615469489), ('the', -0.005619785245135415)]	1
893	0	Fears of an all-out war between the United States and Iran escalated earlier this month following the killing of Iranian military commander Qasem Soleimani by U.S. forces.	[('this', 0.027278356626974573), ('United', 0.002558506586937175), ('Soleimani', 0.00011299285071433518), ('the', -0.0003238187389130798), ('killing', -0.008466796831314969)]	1
894	1	The new numbers from Gallup are an unwelcome sight for Democrats after kicking off the week with a disaster caucus in Iowa who and simultaneously anticipating a Trump acquittal in the Senate. Trump will also now have the opportunity to shine in his newfound approval in Tuesday night’s address to the nation while Democrats are in disarray.	[('numbers', 0.02226972425221193), ('to', 0.011619150057167156), ('an', 0.008085731537497295), ('in', 0.004517711397322511), ('The', 0.0015552162947436664), ('shine', 0.00027309077068577434), ('anticipating', -0.00028388082661432557), ('simultaneously', -0.0017166417162859527), ('Trump', -0.00409746104016809), ('new', -0.013883572256365863)]	1
895	1	It would indeed be out of character for the Trump administration to take any firm stand against criminalizing homosexuality, since Trump — despite his campaign promises that he would live and let live — has been one of the most LGBTQ-hostile presidents in modern politics.	[('most', 0.024325560062703824), ('has', 0.0116408006746072), ('indeed', 0.003066932692074065), ('homosexuality,', 0.0013322073191255424), ('live', -6.710659804876507e-05), ('politics.', -0.001425151425600344), ('Trump', -0.004903055924684009), ('out', -0.00970933522539702)]	1
896	0	There is a growing push within the Trump administration to craft a list of retaliatory measures against China over its role in the coronavirus outbreak, three sources, including a U.S. official, familiar with the matter said, but cautioned the efforts were in early stages.	[('push', 0.02603867450882014), ('Trump', 0.009287057821694906), ('outbreak,', 0.0024627258285856058), ('official,', 0.000883862526336896), ('a', 0.0), ('against', -0.0012060891942933338), ('is', -0.01205474192183253), ('were', -0.019688054199004327)]	1
897	1	Security measures are in place as there are concerns radical groups could face off in Richmond, but Democrat office holders and their surrogates in the gun control movement, as well as establishment media reporters, are working hard to paint the entire gun rally as a meeting of extremists and racists.	[('are\xa0working\xa0hard', 0.04220073943269683), ('and', 0.011195473272965977), ('to', 0.007620000970184517), ('as', 0.005061572823482075), ('of', 0.0009723308981404799), ('rally', -0.0011037388332856323), ('measures', -0.0028426805743302207), ('face', -0.00659768074342433)]	1
898	0	The beauty routine for prominent women who work and live under the eye of a camera can include not just haircuts, but hair color, highlights, lowlights, Keratin treatments, blowouts, braids, manicures, pedicures, facials, eyebrow waxes, eyelash extensions.	[('for', 0.024353330010261316), ('not', 0.004403212422911921), ('routine', 0.0005124412962484893), ('braids,', 0.0), ('eyebrow', -1.1880095478729035e-05), ('the', -0.0062437575980468655), ('highlights,', -0.012983074495367104)]	1
899	1	And in return for the value you have created, the employment you have provided and the tax revenue you have generated, all you get is a bunch of chippy socialists and whiny Remoaners accusing you of being selfish, greedy, and unpatriotic.	[('And', 0.01750348053181386), ('and', 0.0070732272269151105), ('bunch', 0.002154939583876101), ('created,', 0.00020416187704323408), ('chippy', 0.0), ('you', -0.0006017579688644581), ('value', -0.0028538996104370017)]	1
900	1	Tedros and his agency have been on the defensive after President Donald Trump of the United States — the WHO’s biggest single donor — last week ordered a halt to U.S. funding for the agency, alleging that it botched the early response to the outbreak.	[('after', 0.021123117729079197), ('to', 0.013065527337594226), ('biggest', 0.003687982316425734), ('Donald', 0.0009329699565536653), ('a', 0.0), ('alleging', -0.0018739434388322217), ('the', -0.0028246861189153184), ('of', -0.012863345919198205)]	1
901	1	It’s no exaggeration to say that everything that Trump has done since then has been a pathetic effort to nuh-uh the hecklers and prove that he’s no #BunkerBoy, but a big, tough guy who will totally kick your ass without breaking a sweat. He’ll shove the White House doctor out to tell some more lies about Trump’s health, if that’s what it takes.	[('He’ll', 0.025942786301155426), ('prove', 0.011972721250126961), ('some', 0.0067176200281268885), ('to', 0.005847012205952042), ('White', 0.0020489752527318526), ('effort', 0.00047089334846213583), ('#BunkerBoy,', 0.0), ('the', -0.0015905532732555516), ('who', -0.0036232505143925352), ('Trump’s', -0.008306065736874164), ('say', -0.01687422229155386)]	1
902	1	A gaggle of representatives from theologically liberal denominations recently issued a statement against Christian nationalism in America, claiming that it threatens both American democracy and the ability of our religious communities to live in peace.	[('it', 0.020241408013209332), ('America,', 0.007714123916731832), ('gaggle', 0.0022922884805210474), ('A', 0.0), ('Christian', -0.002915338045159429), ('in', -0.012953265994157519)]	1
903	0	President Donald Trump said Monday that he is looking at a possible payroll tax cut, along with other measures, to help American workers and boost the economy, which has been hit hard by the coronavirus outbreak.	[('with', 0.022518637180429638), ('and', 0.008145747773721188), ('Donald', 0.001636922893782201), ('workers', 0.0008714583867272141), ('economy,', -0.002509731824482021), ('Monday', -0.006035893337306878)]	1
904	0	Democratic presidential hopeful Cory Booker on Monday unveiled a sweeping plan to reduce gun violence that includes establishing a national gun licensing program, limiting individual purchases of firearms to one per month, and placing a ban on assault weapons and high-capacity magazines.	[('presidential', 0.032836135347976435), ('assault', 0.0062564155804104285), ('per', 0.0005586811831593274), ('Booker', -0.0002966807044060427), ('that', -0.00222056469963406), ('to', -0.0050060840282797415), ('magazines.', -0.00886311955159054)]	1
