index	true_label	text	lime	pred_label
814	1	But Trump and his most ardent supporters seem almost physically repulsed at the very idea of wearing a mask. One Republican Ohio state legislator even claimed that since “we are all created in the image and likeness of God,” covering the face with a mask is an affront to God’s creation.	[('since', -0.026962339288381494), ('that', 0.01653149120628657), ('created', 0.015564529521177909), ('face', 0.015276251669159174), ('his', -0.0150053187970904), ('affront', -0.011776328211026357)]	0
815	1	The man-made Amazon fires are for clearing the land of its forests and indigenous people. The benefits are for Jair Bolsonaro’s cronies, while producing a climate disaster for the world.	[('people', 0.029750777075002028), ('man', -0.02182732167680346), ('made', 0.01595612409029678), ('world', -0.012647446203410783), ('and', -0.010079398553969924), ('its', 0.008754751255630347)]	0
816	1	Nevertheless, the media jihad continues, and that includes NBC shamelessly running a debunked and deceptive smear story that had been reported on and debunked all the way back in May.	[('back', -0.03570890022897897), ('Nevertheless', -0.01839513570170037), ('shamelessly', 0.013965705795948517), ('in', -0.013904073014429365), ('all', 0.012633663251488944), ('continues', -0.010495376571713594)]	0
817	1	Tlaib charged that Israel is using U.S. funding to further its goal of an ethno-supremacist state.	[('of', 0.018376215434725278), ('to', 0.015913819845916843), ('an', 0.010878435851763213), ('is', 0.00938805165986674), ('its', 0.009169346262631457), ('state', 0.00911486139725599)]	0
818	1	Of course, billionaires and corporations that reaped millions of dollars from the GOP tax cuts pumped some of that windfall into Republican campaigns, allowing Sen. Mitch McConnell, R-Ky., to retain control of the Senate.	[('Of', -0.019016828930960718), ('control', -0.018965694604200313), ('Republican', 0.017754090040484803), ('allowing', -0.01658593357449818), ('to', 0.01251403995055479), ('Sen', 0.012109852414967698)]	0
819	1	The Christian Right, white nationalists and coronavirus truthers are so twisted that they have even turned Dr. Anthony Fauci into one of the objects of their hatred. Fauci, an expert immunologist who is part of Trump’s coronavirus task force, has had to increase his security detail because of death threats from extremists who believe he is exaggerating the threat in order to undermine Trump’s presidency.	[('increase', 0.027155208764957584), ('part', -0.02098139572318233), ('so', 0.01687727853454536), ('that', 0.015419266696165224), ('order', 0.014889063924316782), ('extremists', 0.013918253329315284)]	0
820	1	Until the last few years, all Washington could talk about was how to cut Social Security benefits, and by how much but a grass-roots progressive coalition began campaigning for expansion in 2013, and the idea has since moved straight to the heart of the Democratic Party.	[('years', -0.031147163463451463), ('since', -0.029788612076457967), ('could', 0.02245912504421249), ('began', 0.021181537287440075), ('few', -0.018274236799629872), ('for', -0.0181504533842342)]	0
821	1	For Fox, Clinton, Omar, and Ocasio-Cortez represent perfect targets in terms of riling up its intolerant base: Clinton is a woman of a certain age, while Ocasio-Cortez and Omar are women of a certain heritage.	[('age', 0.013127879341421402), ('its', 0.012632669221797935), ('base', -0.011549649307085335), ('certain', -0.010210505298948335), ('certain', -0.00942753829699473), ('woman', 0.009123194465717415)]	0
822	1	Today’s mainstream media doesn’t want you to remember, but the early days of feminism were rife with ideological battles and  backstabbing that would put a medieval court to shame.	[('put', -0.021523686671807412), ('would', -0.015796557569812172), ('days', -0.014674880138388165), ('of', 0.013417471704373128), ('media', 0.013071727060166093), ('doesn', -0.010673674028004457)]	0
823	1	A bold statement Wednesday from former Secretary of Defense Gen. James Mattis eviscerating Donald Trump has landed like a bomb in the Senate Republican caucus, sending members fleeing in all different directions.	[('has', -0.03080497470222661), ('members', -0.023149757403880422), ('Republican', 0.0220138972605381), ('from', -0.017582940649660827), ('statement', -0.013885922328106237), ('like', 0.0108989335734042)]	0
824	1	The justices threw out a challenge from gun rights groups.	[('from', -0.015773814058927596), ('gun', -0.013013770095337713), ('The', 0.0057120669188828604), ('justices', -0.004399812740433327), ('out', -0.004086570415394951), ('groups', 0.004003275904507525)]	0
825	0	Retailers are ramping up hiring for positions ranging from the warehouse to the checkout counter, as delivery and service workers increasingly become indispensable to Americans largely confined to their homes because of concerns about the coronavirus.	[('workers', -0.023640316229412088), ('become', 0.015324035687503125), ('and', -0.014175142982070057), ('confined', -0.011627882655261015), ('from', -0.011612540977147298), ('largely', -0.010555445792667326)]	0
826	1	Apparently, even many people within the gun rights movement are concerned and are working to prevent people from openly bringing weapons to the rally but with leaders like Tucker Carlson and Donald Trump rooting them on, the “good people” who will descend on Richmond on January 20 may feel like they have approval to light a spark.	[('within', 0.030654582512258614), ('they', 0.01852906898693642), ('working', 0.017905138758738687), ('light', 0.015835185089573784), ('prevent', 0.01571774624657003), ('have', -0.01076234744927373)]	0
827	0	In Spain, hundreds of thousands of women, wearing purple and raising their fists, took to the streets of cities around the country calling for greater gender equality.	[('country', 0.021230939079053737), ('took', -0.016940965560826127), ('gender', -0.014962414668410076), ('around', -0.011552571507613569), ('and', -0.009518814247754139), ('the', -0.009101721471420823)]	0
828	1	It was at this point that Trump thought it’d be a good idea to start bragging.	[('at', -0.016806972127786653), ('idea', 0.016105518188167595), ('that', 0.014413099576904795), ('point', -0.012185480047241109), ('to', 0.012179105237140523), ('It', -0.006998114632191647)]	0
829	1	More subtly, however, Pelosi is also using her gender to put Trump — who is visibly unnerved by having any woman around that isn’t clearly there to serve him, sexually or otherwise — on his heels. 	[('his', -0.026447341936470678), ('there', 0.021322129982394213), ('any', -0.019262981033530968), ('gender', -0.01700088311677582), ('put', -0.01662798361361606), ('having', -0.016426925775775595)]	0
830	1	India’s Prime Minister Narendra Modi is often compared to Donald Trump, especially when it comes to his anti-Muslim policies.	[('Minister', 0.04136308799362187), ('his', -0.027129914779314215), ('policies', 0.017529100502334072), ('Muslim', -0.008379826345588403), ('it', 0.007070695785950621), ('India', -0.006328148159160597)]	0
831	1	Carmen Lodato wears a pin with her mother’s face — a reminder of the heart-wrenching murder six years ago in Alexandria, Va., that got her into the fight for gun control. 	[('ago', 0.018424067923131043), ('face', 0.018333081111056602), ('years', -0.015101255092399688), ('control', -0.011503422366711508), ('of', 0.008748051366935888), ('fight', -0.008422545452582333)]	0
832	1	Palmer had been using the power of deputization to create a private armed force comprised of his political supporters—and he gave them tremendous powers, including the ability to harass his enemies.	[('private', 0.02351672353204343), ('armed', 0.02071799946054737), ('been', -0.01704466349775638), ('powers', 0.01236292598666831), ('political', 0.012284819329201939), ('gave', -0.010169728075935715)]	0
833	1	The tragedy of America’s 18 years in Afghanistan has been a stubborn refusal to admit the Afghan government is incapable of standing on its own, no matter how much money is poured into it, how much training its troops are given, or how many of its battles American soldiers fight.	[('American', -0.028096580646719188), ('has', -0.015661527018887355), ('or', 0.013961660403370258), ('matter', -0.013244899321367116), ('given', -0.011720679918612928), ('on', 0.011137947703515155)]	0
834	1	In response to Hawley’s criticisms, Sargent went to his blog Monday night to accuse Hawley of racialist dog-whistles.	[('his', -0.020992374174858344), ('went', 0.019698164914857347), ('of', 0.016671497689316677), ('Monday', -0.0134029220983419), ('accuse', -0.008053237636926981), ('blog', -0.00792142147852309)]	0
835	1	Bloomberg did not reference specific jokes. ABC News reported in December that it obtained a copy of a 32-page booklet distributed at a party in 1990 that included sexist remarks by Bloomberg, reportedly compiled by his colleagues.	[('specific', 0.03028394230053688), ('at', -0.023696633468873952), ('did', -0.022944416391789423), ('ABC', -0.015419398657630118), ('obtained', 0.013883760557313092), ('his', -0.011580372288731423)]	0
